1.72237e-06 1.28863e-05  6.17121e-16 0.00000e+00 
2.93924e-03 1.61368e+07  -1.61368e+07 0.00000e+00 
2.94095e-03 1.61742e+07  -1.61742e+07 0.00000e+00 
2.94267e-03 1.62117e+07  -1.62117e+07 0.00000e+00 
2.94438e-03 1.62493e+07  -1.62493e+07 0.00000e+00 
2.94609e-03 1.62869e+07  -1.62869e+07 0.00000e+00 
2.94781e-03 1.63246e+07  -1.63246e+07 0.00000e+00 
2.94952e-03 1.63624e+07  -1.63624e+07 0.00000e+00 
2.95123e-03 1.64002e+07  -1.64002e+07 0.00000e+00 
2.95295e-03 1.64381e+07  -1.64381e+07 0.00000e+00 
2.95466e-03 1.64760e+07  -1.64760e+07 0.00000e+00 
2.95637e-03 1.65141e+07  -1.65141e+07 0.00000e+00 
2.95809e-03 1.65521e+07  -1.65521e+07 0.00000e+00 
2.95980e-03 1.65903e+07  -1.65903e+07 0.00000e+00 
2.96151e-03 1.66285e+07  -1.66285e+07 0.00000e+00 
2.96323e-03 1.66668e+07  -1.66668e+07 0.00000e+00 
2.96494e-03 1.67051e+07  -1.67051e+07 0.00000e+00 
2.96665e-03 1.67435e+07  -1.67435e+07 0.00000e+00 
2.96837e-03 1.67820e+07  -1.67820e+07 0.00000e+00 
2.97008e-03 1.68205e+07  -1.68205e+07 0.00000e+00 
2.97179e-03 1.68592e+07  -1.68592e+07 0.00000e+00 
2.97351e-03 1.68978e+07  -1.68978e+07 0.00000e+00 
2.97522e-03 1.69366e+07  -1.69366e+07 0.00000e+00 
2.97693e-03 1.69754e+07  -1.69754e+07 0.00000e+00 
2.97865e-03 1.70142e+07  -1.70142e+07 0.00000e+00 
2.98036e-03 1.70532e+07  -1.70532e+07 0.00000e+00 
2.98207e-03 1.70922e+07  -1.70922e+07 0.00000e+00 
2.98379e-03 1.71313e+07  -1.71313e+07 0.00000e+00 
2.98550e-03 1.71704e+07  -1.71704e+07 0.00000e+00 
2.98721e-03 1.72096e+07  -1.72096e+07 0.00000e+00 
2.98893e-03 1.72489e+07  -1.72489e+07 0.00000e+00 
2.99064e-03 1.72882e+07  -1.72882e+07 0.00000e+00 
2.99235e-03 1.73276e+07  -1.73276e+07 0.00000e+00 
2.99406e-03 1.73671e+07  -1.73671e+07 0.00000e+00 
2.99578e-03 1.74066e+07  -1.74066e+07 0.00000e+00 
2.99749e-03 1.74462e+07  -1.74462e+07 0.00000e+00 
2.99920e-03 1.74859e+07  -1.74859e+07 0.00000e+00 
3.00092e-03 1.75257e+07  -1.75256e+07 0.00000e+00 
3.00263e-03 1.75655e+07  -1.75655e+07 0.00000e+00 
3.00434e-03 1.76053e+07  -1.76053e+07 0.00000e+00 
3.00606e-03 1.76453e+07  -1.76453e+07 0.00000e+00 
3.00777e-03 1.76853e+07  -1.76853e+07 0.00000e+00 
3.00948e-03 1.77254e+07  -1.77254e+07 0.00000e+00 
3.01120e-03 1.77655e+07  -1.77655e+07 0.00000e+00 
3.01291e-03 1.78057e+07  -1.78057e+07 0.00000e+00 
3.01462e-03 1.78460e+07  -1.78460e+07 0.00000e+00 
3.01634e-03 1.78864e+07  -1.78863e+07 0.00000e+00 
3.01805e-03 1.79268e+07  -1.79268e+07 0.00000e+00 
3.01976e-03 1.79673e+07  -1.79673e+07 0.00000e+00 
3.02148e-03 1.80078e+07  -1.80078e+07 0.00000e+00 
3.02319e-03 1.80484e+07  -1.80484e+07 0.00000e+00 
3.02490e-03 1.80891e+07  -1.80891e+07 0.00000e+00 
3.02661e-03 1.81299e+07  -1.81299e+07 0.00000e+00 
3.02833e-03 1.81707e+07  -1.81707e+07 0.00000e+00 
3.03004e-03 1.82116e+07  -1.82116e+07 0.00000e+00 
3.03175e-03 1.82526e+07  -1.82526e+07 0.00000e+00 
3.03347e-03 1.82936e+07  -1.82936e+07 0.00000e+00 
3.03518e-03 1.83347e+07  -1.83347e+07 0.00000e+00 
3.03689e-03 1.83759e+07  -1.83759e+07 0.00000e+00 
3.03861e-03 1.84171e+07  -1.84171e+07 0.00000e+00 
3.04032e-03 1.84584e+07  -1.84584e+07 0.00000e+00 
3.04203e-03 1.84998e+07  -1.84998e+07 0.00000e+00 
3.04375e-03 1.85412e+07  -1.85412e+07 0.00000e+00 
3.04546e-03 1.85827e+07  -1.85827e+07 0.00000e+00 
3.04717e-03 1.86243e+07  -1.86243e+07 0.00000e+00 
3.04888e-03 1.86660e+07  -1.86660e+07 0.00000e+00 
3.05060e-03 1.87077e+07  -1.87077e+07 0.00000e+00 
3.05231e-03 1.87495e+07  -1.87495e+07 0.00000e+00 
3.05402e-03 1.87914e+07  -1.87914e+07 0.00000e+00 
3.05574e-03 1.88333e+07  -1.88333e+07 0.00000e+00 
3.05745e-03 1.88753e+07  -1.88753e+07 0.00000e+00 
3.05916e-03 1.89174e+07  -1.89174e+07 0.00000e+00 
3.06088e-03 1.89595e+07  -1.89595e+07 0.00000e+00 
3.06259e-03 1.90017e+07  -1.90017e+07 0.00000e+00 
3.06430e-03 1.90440e+07  -1.90440e+07 0.00000e+00 
3.06601e-03 1.90863e+07  -1.90863e+07 0.00000e+00 
3.06773e-03 1.91288e+07  -1.91288e+07 0.00000e+00 
3.06944e-03 1.91713e+07  -1.91713e+07 0.00000e+00 
3.07115e-03 1.92138e+07  -1.92138e+07 0.00000e+00 
3.07287e-03 1.92565e+07  -1.92564e+07 0.00000e+00 
3.07458e-03 1.92992e+07  -1.92992e+07 0.00000e+00 
3.07629e-03 1.93419e+07  -1.93419e+07 0.00000e+00 
3.07800e-03 1.93848e+07  -1.93848e+07 0.00000e+00 
3.07972e-03 1.94277e+07  -1.94277e+07 0.00000e+00 
3.08143e-03 1.94707e+07  -1.94707e+07 0.00000e+00 
3.08314e-03 1.95137e+07  -1.95137e+07 0.00000e+00 
3.08486e-03 1.95569e+07  -1.95569e+07 0.00000e+00 
3.08657e-03 1.96001e+07  -1.96000e+07 0.00000e+00 
3.08828e-03 1.96433e+07  -1.96433e+07 0.00000e+00 
3.09000e-03 1.96867e+07  -1.96867e+07 0.00000e+00 
3.09171e-03 1.97301e+07  -1.97301e+07 0.00000e+00 
3.09342e-03 1.97736e+07  -1.97736e+07 0.00000e+00 
3.09513e-03 1.98171e+07  -1.98171e+07 0.00000e+00 
3.09685e-03 1.98607e+07  -1.98607e+07 0.00000e+00 
3.09856e-03 1.99044e+07  -1.99044e+07 0.00000e+00 
3.10027e-03 1.99482e+07  -1.99482e+07 0.00000e+00 
3.10199e-03 1.99920e+07  -1.99920e+07 0.00000e+00 
3.10370e-03 2.00360e+07  -2.00360e+07 0.00000e+00 
3.10541e-03 2.00799e+07  -2.00799e+07 0.00000e+00 
3.10712e-03 2.01240e+07  -2.01240e+07 0.00000e+00 
3.10884e-03 2.01681e+07  -2.01681e+07 0.00000e+00 
3.11055e-03 2.02123e+07  -2.02123e+07 0.00000e+00 
3.11226e-03 2.02566e+07  -2.02566e+07 0.00000e+00 
3.11398e-03 2.03009e+07  -2.03009e+07 0.00000e+00 
3.11569e-03 2.03454e+07  -2.03454e+07 0.00000e+00 
3.11740e-03 2.03898e+07  -2.03898e+07 0.00000e+00 
3.11911e-03 2.04344e+07  -2.04344e+07 0.00000e+00 
3.12083e-03 2.04790e+07  -2.04790e+07 0.00000e+00 
3.12254e-03 2.05238e+07  -2.05237e+07 0.00000e+00 
3.12425e-03 2.05685e+07  -2.05685e+07 0.00000e+00 
3.12597e-03 2.06134e+07  -2.06134e+07 0.00000e+00 
3.12768e-03 2.06583e+07  -2.06583e+07 0.00000e+00 
3.12939e-03 2.07033e+07  -2.07033e+07 0.00000e+00 
3.13110e-03 2.07484e+07  -2.07484e+07 0.00000e+00 
3.13282e-03 2.07935e+07  -2.07935e+07 0.00000e+00 
3.13453e-03 2.08387e+07  -2.08387e+07 0.00000e+00 
3.13624e-03 2.08840e+07  -2.08840e+07 0.00000e+00 
3.13795e-03 2.09294e+07  -2.09294e+07 0.00000e+00 
3.13967e-03 2.09748e+07  -2.09748e+07 0.00000e+00 
3.14138e-03 2.10203e+07  -2.10203e+07 0.00000e+00 
3.14309e-03 2.10659e+07  -2.10659e+07 0.00000e+00 
3.14481e-03 2.11116e+07  -2.11116e+07 0.00000e+00 
3.14652e-03 2.11573e+07  -2.11573e+07 0.00000e+00 
3.14823e-03 2.12031e+07  -2.12031e+07 0.00000e+00 
3.14994e-03 2.12490e+07  -2.12490e+07 0.00000e+00 
3.15166e-03 2.12950e+07  -2.12950e+07 0.00000e+00 
3.15337e-03 2.13410e+07  -2.13410e+07 0.00000e+00 
3.15508e-03 2.13871e+07  -2.13871e+07 0.00000e+00 
3.15679e-03 2.14333e+07  -2.14333e+07 0.00000e+00 
3.15851e-03 2.14795e+07  -2.14795e+07 0.00000e+00 
3.16022e-03 2.15258e+07  -2.15258e+07 0.00000e+00 
3.16193e-03 2.15722e+07  -2.15722e+07 0.00000e+00 
3.16365e-03 2.16187e+07  -2.16187e+07 0.00000e+00 
3.16536e-03 2.16653e+07  -2.16653e+07 0.00000e+00 
3.16707e-03 2.17119e+07  -2.17119e+07 0.00000e+00 
3.16878e-03 2.17586e+07  -2.17586e+07 0.00000e+00 
3.17050e-03 2.18054e+07  -2.18053e+07 0.00000e+00 
3.17221e-03 2.18522e+07  -2.18522e+07 0.00000e+00 
3.17392e-03 2.18991e+07  -2.18991e+07 0.00000e+00 
3.17563e-03 2.19461e+07  -2.19461e+07 0.00000e+00 
3.17735e-03 2.19932e+07  -2.19932e+07 0.00000e+00 
3.17906e-03 2.20403e+07  -2.20403e+07 0.00000e+00 
3.18077e-03 2.20876e+07  -2.20876e+07 0.00000e+00 
3.18248e-03 2.21349e+07  -2.21349e+07 0.00000e+00 
3.18420e-03 2.21822e+07  -2.21822e+07 0.00000e+00 
3.18591e-03 2.22297e+07  -2.22297e+07 0.00000e+00 
3.18762e-03 2.22772e+07  -2.22772e+07 0.00000e+00 
3.18933e-03 2.23248e+07  -2.23248e+07 0.00000e+00 
3.19105e-03 2.23725e+07  -2.23725e+07 0.00000e+00 
3.19276e-03 2.24202e+07  -2.24202e+07 0.00000e+00 
3.19447e-03 2.24681e+07  -2.24681e+07 0.00000e+00 
3.19619e-03 2.25160e+07  -2.25160e+07 0.00000e+00 
3.19790e-03 2.25640e+07  -2.25639e+07 0.00000e+00 
3.19961e-03 2.26120e+07  -2.26120e+07 0.00000e+00 
3.20132e-03 2.26601e+07  -2.26601e+07 0.00000e+00 
3.20304e-03 2.27084e+07  -2.27083e+07 0.00000e+00 
3.20475e-03 2.27566e+07  -2.27566e+07 0.00000e+00 
3.20646e-03 2.28050e+07  -2.28050e+07 0.00000e+00 
3.20817e-03 2.28534e+07  -2.28534e+07 0.00000e+00 
3.20989e-03 2.29020e+07  -2.29019e+07 0.00000e+00 
3.21160e-03 2.29505e+07  -2.29505e+07 0.00000e+00 
3.21331e-03 2.29992e+07  -2.29992e+07 0.00000e+00 
3.21502e-03 2.30480e+07  -2.30480e+07 0.00000e+00 
3.21674e-03 2.30968e+07  -2.30968e+07 0.00000e+00 
3.21845e-03 2.31457e+07  -2.31457e+07 0.00000e+00 
3.22016e-03 2.31947e+07  -2.31947e+07 0.00000e+00 
3.22187e-03 2.32437e+07  -2.32437e+07 0.00000e+00 
3.22359e-03 2.32928e+07  -2.32928e+07 0.00000e+00 
3.22530e-03 2.33420e+07  -2.33420e+07 0.00000e+00 
3.22701e-03 2.33913e+07  -2.33913e+07 0.00000e+00 
3.22872e-03 2.34407e+07  -2.34407e+07 0.00000e+00 
3.23044e-03 2.34901e+07  -2.34901e+07 0.00000e+00 
3.23215e-03 2.35397e+07  -2.35397e+07 0.00000e+00 
3.23386e-03 2.35893e+07  -2.35892e+07 0.00000e+00 
3.23557e-03 2.36389e+07  -2.36389e+07 0.00000e+00 
3.23729e-03 2.36887e+07  -2.36887e+07 0.00000e+00 
3.23900e-03 2.37385e+07  -2.37385e+07 0.00000e+00 
3.24071e-03 2.37884e+07  -2.37884e+07 0.00000e+00 
3.24242e-03 2.38384e+07  -2.38384e+07 0.00000e+00 
3.24414e-03 2.38885e+07  -2.38885e+07 0.00000e+00 
3.24585e-03 2.39386e+07  -2.39386e+07 0.00000e+00 
3.24756e-03 2.39888e+07  -2.39888e+07 0.00000e+00 
3.24927e-03 2.40391e+07  -2.40391e+07 0.00000e+00 
3.25098e-03 2.40895e+07  -2.40895e+07 0.00000e+00 
3.25270e-03 2.41400e+07  -2.41400e+07 0.00000e+00 
3.25441e-03 2.41905e+07  -2.41905e+07 0.00000e+00 
3.25612e-03 2.42411e+07  -2.42411e+07 0.00000e+00 
3.25783e-03 2.42918e+07  -2.42918e+07 0.00000e+00 
3.25955e-03 2.43426e+07  -2.43426e+07 0.00000e+00 
3.26126e-03 2.43934e+07  -2.43934e+07 0.00000e+00 
3.26297e-03 2.44444e+07  -2.44444e+07 0.00000e+00 
3.26468e-03 2.44954e+07  -2.44954e+07 0.00000e+00 
3.26640e-03 2.45465e+07  -2.45465e+07 0.00000e+00 
3.26811e-03 2.45976e+07  -2.45976e+07 0.00000e+00 
3.26982e-03 2.46489e+07  -2.46489e+07 0.00000e+00 
3.27153e-03 2.47002e+07  -2.47002e+07 0.00000e+00 
3.27325e-03 2.47516e+07  -2.47516e+07 0.00000e+00 
3.27496e-03 2.48031e+07  -2.48031e+07 0.00000e+00 
3.27667e-03 2.48547e+07  -2.48547e+07 0.00000e+00 
3.27838e-03 2.49063e+07  -2.49063e+07 0.00000e+00 
3.28010e-03 2.49580e+07  -2.49580e+07 0.00000e+00 
3.28181e-03 2.50098e+07  -2.50098e+07 0.00000e+00 
3.28352e-03 2.50617e+07  -2.50617e+07 0.00000e+00 
3.28523e-03 2.51137e+07  -2.51137e+07 0.00000e+00 
3.28694e-03 2.51657e+07  -2.51657e+07 0.00000e+00 
3.28866e-03 2.52179e+07  -2.52179e+07 0.00000e+00 
3.29037e-03 2.52701e+07  -2.52701e+07 0.00000e+00 
3.29208e-03 2.53224e+07  -2.53224e+07 0.00000e+00 
3.29379e-03 2.53747e+07  -2.53747e+07 0.00000e+00 
3.29551e-03 2.54272e+07  -2.54272e+07 0.00000e+00 
3.29722e-03 2.54797e+07  -2.54797e+07 0.00000e+00 
3.29893e-03 2.55323e+07  -2.55323e+07 0.00000e+00 
3.30064e-03 2.55850e+07  -2.55850e+07 0.00000e+00 
3.30235e-03 2.56378e+07  -2.56378e+07 0.00000e+00 
3.30407e-03 2.56906e+07  -2.56906e+07 0.00000e+00 
3.30578e-03 2.57436e+07  -2.57436e+07 0.00000e+00 
3.30749e-03 2.57966e+07  -2.57966e+07 0.00000e+00 
3.30920e-03 2.58497e+07  -2.58497e+07 0.00000e+00 
3.31092e-03 2.59029e+07  -2.59029e+07 0.00000e+00 
3.31263e-03 2.59561e+07  -2.59561e+07 0.00000e+00 
3.31434e-03 2.60095e+07  -2.60095e+07 0.00000e+00 
3.31605e-03 2.60629e+07  -2.60629e+07 0.00000e+00 
3.31776e-03 2.61164e+07  -2.61164e+07 0.00000e+00 
3.31948e-03 2.61700e+07  -2.61700e+07 0.00000e+00 
3.32119e-03 2.62237e+07  -2.62237e+07 0.00000e+00 
3.32290e-03 2.62774e+07  -2.62774e+07 0.00000e+00 
3.32461e-03 2.63312e+07  -2.63312e+07 0.00000e+00 
3.32633e-03 2.63852e+07  -2.63851e+07 0.00000e+00 
3.32804e-03 2.64392e+07  -2.64391e+07 0.00000e+00 
3.32975e-03 2.64932e+07  -2.64932e+07 0.00000e+00 
3.33146e-03 2.65474e+07  -2.65474e+07 0.00000e+00 
3.33317e-03 2.66016e+07  -2.66016e+07 0.00000e+00 
3.33489e-03 2.66560e+07  -2.66560e+07 0.00000e+00 
3.33660e-03 2.67104e+07  -2.67104e+07 0.00000e+00 
3.33831e-03 2.67649e+07  -2.67649e+07 0.00000e+00 
3.34002e-03 2.68194e+07  -2.68194e+07 0.00000e+00 
3.34174e-03 2.68741e+07  -2.68741e+07 0.00000e+00 
3.34345e-03 2.69288e+07  -2.69288e+07 0.00000e+00 
3.34516e-03 2.69837e+07  -2.69837e+07 0.00000e+00 
3.34687e-03 2.70386e+07  -2.70386e+07 0.00000e+00 
3.34858e-03 2.70936e+07  -2.70936e+07 0.00000e+00 
3.35030e-03 2.71486e+07  -2.71486e+07 0.00000e+00 
3.35201e-03 2.72038e+07  -2.72038e+07 0.00000e+00 
3.35372e-03 2.72590e+07  -2.72590e+07 0.00000e+00 
3.35543e-03 2.73144e+07  -2.73143e+07 0.00000e+00 
3.35714e-03 2.73698e+07  -2.73698e+07 0.00000e+00 
3.35886e-03 2.74253e+07  -2.74252e+07 0.00000e+00 
3.36057e-03 2.74808e+07  -2.74808e+07 0.00000e+00 
3.36228e-03 2.75365e+07  -2.75365e+07 0.00000e+00 
3.36399e-03 2.75922e+07  -2.75922e+07 0.00000e+00 
3.36570e-03 2.76481e+07  -2.76481e+07 0.00000e+00 
3.36742e-03 2.77040e+07  -2.77040e+07 0.00000e+00 
3.36913e-03 2.77600e+07  -2.77600e+07 0.00000e+00 
3.37084e-03 2.78160e+07  -2.78160e+07 0.00000e+00 
3.37255e-03 2.78722e+07  -2.78722e+07 0.00000e+00 
3.37426e-03 2.79285e+07  -2.79284e+07 0.00000e+00 
3.37598e-03 2.79848e+07  -2.79848e+07 0.00000e+00 
3.37769e-03 2.80412e+07  -2.80412e+07 0.00000e+00 
3.37940e-03 2.80977e+07  -2.80977e+07 0.00000e+00 
3.38111e-03 2.81543e+07  -2.81543e+07 0.00000e+00 
3.38283e-03 2.82110e+07  -2.82110e+07 0.00000e+00 
3.38454e-03 2.82677e+07  -2.82677e+07 0.00000e+00 
3.38625e-03 2.83246e+07  -2.83246e+07 0.00000e+00 
3.38796e-03 2.83815e+07  -2.83815e+07 0.00000e+00 
3.38967e-03 2.84385e+07  -2.84385e+07 0.00000e+00 
3.39139e-03 2.84956e+07  -2.84956e+07 0.00000e+00 
3.39310e-03 2.85528e+07  -2.85528e+07 0.00000e+00 
3.39481e-03 2.86100e+07  -2.86100e+07 0.00000e+00 
3.39652e-03 2.86674e+07  -2.86674e+07 0.00000e+00 
3.39823e-03 2.87248e+07  -2.87248e+07 0.00000e+00 
3.39994e-03 2.87824e+07  -2.87824e+07 0.00000e+00 
3.40166e-03 2.88400e+07  -2.88400e+07 0.00000e+00 
3.40337e-03 2.88977e+07  -2.88977e+07 0.00000e+00 
3.40508e-03 2.89555e+07  -2.89554e+07 0.00000e+00 
3.40679e-03 2.90133e+07  -2.90133e+07 0.00000e+00 
3.40850e-03 2.90713e+07  -2.90713e+07 0.00000e+00 
3.41022e-03 2.91293e+07  -2.91293e+07 0.00000e+00 
3.41193e-03 2.91874e+07  -2.91874e+07 0.00000e+00 
3.41364e-03 2.92457e+07  -2.92457e+07 0.00000e+00 
3.41535e-03 2.93040e+07  -2.93040e+07 0.00000e+00 
3.41706e-03 2.93623e+07  -2.93623e+07 0.00000e+00 
3.41878e-03 2.94208e+07  -2.94208e+07 0.00000e+00 
3.42049e-03 2.94794e+07  -2.94794e+07 0.00000e+00 
3.42220e-03 2.95380e+07  -2.95380e+07 0.00000e+00 
3.42391e-03 2.95968e+07  -2.95968e+07 0.00000e+00 
3.42562e-03 2.96556e+07  -2.96556e+07 0.00000e+00 
3.42734e-03 2.97145e+07  -2.97145e+07 0.00000e+00 
3.42905e-03 2.97735e+07  -2.97735e+07 0.00000e+00 
3.43076e-03 2.98326e+07  -2.98326e+07 0.00000e+00 
3.43247e-03 2.98917e+07  -2.98917e+07 0.00000e+00 
3.43418e-03 2.99510e+07  -2.99510e+07 0.00000e+00 
3.43589e-03 3.00103e+07  -3.00103e+07 0.00000e+00 
3.43761e-03 3.00698e+07  -3.00698e+07 0.00000e+00 
3.43932e-03 3.01293e+07  -3.01293e+07 0.00000e+00 
3.44103e-03 3.01889e+07  -3.01889e+07 0.00000e+00 
3.44274e-03 3.02486e+07  -3.02486e+07 0.00000e+00 
3.44445e-03 3.03084e+07  -3.03084e+07 0.00000e+00 
3.44617e-03 3.03682e+07  -3.03682e+07 0.00000e+00 
3.44788e-03 3.04282e+07  -3.04282e+07 0.00000e+00 
3.44959e-03 3.04882e+07  -3.04882e+07 0.00000e+00 
3.45130e-03 3.05484e+07  -3.05484e+07 0.00000e+00 
3.45301e-03 3.06086e+07  -3.06086e+07 0.00000e+00 
3.45472e-03 3.06689e+07  -3.06689e+07 0.00000e+00 
3.45644e-03 3.07293e+07  -3.07293e+07 0.00000e+00 
3.45815e-03 3.07898e+07  -3.07898e+07 0.00000e+00 
3.45986e-03 3.08504e+07  -3.08504e+07 0.00000e+00 
3.46157e-03 3.09110e+07  -3.09110e+07 0.00000e+00 
3.46328e-03 3.09718e+07  -3.09718e+07 0.00000e+00 
3.46500e-03 3.10326e+07  -3.10326e+07 0.00000e+00 
3.46671e-03 3.10936e+07  -3.10936e+07 0.00000e+00 
3.46842e-03 3.11546e+07  -3.11546e+07 0.00000e+00 
3.47013e-03 3.12157e+07  -3.12157e+07 0.00000e+00 
3.47184e-03 3.12769e+07  -3.12769e+07 0.00000e+00 
3.47355e-03 3.13382e+07  -3.13382e+07 0.00000e+00 
3.47527e-03 3.13996e+07  -3.13996e+07 0.00000e+00 
3.47698e-03 3.14610e+07  -3.14610e+07 0.00000e+00 
3.47869e-03 3.15226e+07  -3.15226e+07 0.00000e+00 
3.48040e-03 3.15843e+07  -3.15842e+07 0.00000e+00 
3.48211e-03 3.16460e+07  -3.16460e+07 0.00000e+00 
3.48382e-03 3.17078e+07  -3.17078e+07 0.00000e+00 
3.48554e-03 3.17697e+07  -3.17697e+07 0.00000e+00 
3.48725e-03 3.18317e+07  -3.18317e+07 0.00000e+00 
3.48896e-03 3.18938e+07  -3.18938e+07 0.00000e+00 
3.49067e-03 3.19560e+07  -3.19560e+07 0.00000e+00 
3.49238e-03 3.20183e+07  -3.20183e+07 0.00000e+00 
3.49409e-03 3.20807e+07  -3.20807e+07 0.00000e+00 
3.49581e-03 3.21431e+07  -3.21431e+07 0.00000e+00 
3.49752e-03 3.22057e+07  -3.22057e+07 0.00000e+00 
3.49923e-03 3.22683e+07  -3.22683e+07 0.00000e+00 
3.50094e-03 3.23311e+07  -3.23310e+07 0.00000e+00 
3.50265e-03 3.23939e+07  -3.23939e+07 0.00000e+00 
3.50436e-03 3.24568e+07  -3.24568e+07 0.00000e+00 
3.50608e-03 3.25198e+07  -3.25198e+07 0.00000e+00 
3.50779e-03 3.25829e+07  -3.25829e+07 0.00000e+00 
3.50950e-03 3.26461e+07  -3.26461e+07 0.00000e+00 
3.51121e-03 3.27093e+07  -3.27093e+07 0.00000e+00 
3.51292e-03 3.27727e+07  -3.27727e+07 0.00000e+00 
3.51463e-03 3.28362e+07  -3.28362e+07 0.00000e+00 
3.51635e-03 3.28997e+07  -3.28997e+07 0.00000e+00 
3.51806e-03 3.29634e+07  -3.29634e+07 0.00000e+00 
3.51977e-03 3.30271e+07  -3.30271e+07 0.00000e+00 
3.52148e-03 3.30909e+07  -3.30909e+07 0.00000e+00 
3.52319e-03 3.31548e+07  -3.31548e+07 0.00000e+00 
3.52490e-03 3.32189e+07  -3.32188e+07 0.00000e+00 
3.52662e-03 3.32830e+07  -3.32829e+07 0.00000e+00 
3.52833e-03 3.33472e+07  -3.33471e+07 0.00000e+00 
3.53004e-03 3.34114e+07  -3.34114e+07 0.00000e+00 
3.53175e-03 3.34758e+07  -3.34758e+07 0.00000e+00 
3.53346e-03 3.35403e+07  -3.35403e+07 0.00000e+00 
3.53517e-03 3.36048e+07  -3.36048e+07 0.00000e+00 
3.53689e-03 3.36695e+07  -3.36695e+07 0.00000e+00 
3.53860e-03 3.37343e+07  -3.37342e+07 0.00000e+00 
3.54031e-03 3.37991e+07  -3.37991e+07 0.00000e+00 
3.54202e-03 3.38640e+07  -3.38640e+07 0.00000e+00 
3.54373e-03 3.39291e+07  -3.39290e+07 0.00000e+00 
3.54544e-03 3.39942e+07  -3.39942e+07 0.00000e+00 
3.54715e-03 3.40594e+07  -3.40594e+07 0.00000e+00 
3.54887e-03 3.41247e+07  -3.41247e+07 0.00000e+00 
3.55058e-03 3.41901e+07  -3.41901e+07 0.00000e+00 
3.55229e-03 3.42556e+07  -3.42556e+07 0.00000e+00 
3.55400e-03 3.43212e+07  -3.43212e+07 0.00000e+00 
3.55571e-03 3.43868e+07  -3.43868e+07 0.00000e+00 
3.55742e-03 3.44526e+07  -3.44526e+07 0.00000e+00 
3.55913e-03 3.45185e+07  -3.45185e+07 0.00000e+00 
3.56085e-03 3.45844e+07  -3.45844e+07 0.00000e+00 
3.56256e-03 3.46505e+07  -3.46505e+07 0.00000e+00 
3.56427e-03 3.47166e+07  -3.47166e+07 0.00000e+00 
3.56598e-03 3.47829e+07  -3.47829e+07 0.00000e+00 
3.56769e-03 3.48492e+07  -3.48492e+07 0.00000e+00 
3.56940e-03 3.49157e+07  -3.49156e+07 0.00000e+00 
3.57111e-03 3.49822e+07  -3.49822e+07 0.00000e+00 
3.57283e-03 3.50488e+07  -3.50488e+07 0.00000e+00 
3.57454e-03 3.51155e+07  -3.51155e+07 0.00000e+00 
3.57625e-03 3.51823e+07  -3.51823e+07 0.00000e+00 
3.57796e-03 3.52492e+07  -3.52492e+07 0.00000e+00 
3.57967e-03 3.53162e+07  -3.53162e+07 0.00000e+00 
3.58138e-03 3.53833e+07  -3.53833e+07 0.00000e+00 
3.58309e-03 3.54505e+07  -3.54505e+07 0.00000e+00 
3.58481e-03 3.55178e+07  -3.55178e+07 0.00000e+00 
3.58652e-03 3.55851e+07  -3.55851e+07 0.00000e+00 
3.58823e-03 3.56526e+07  -3.56526e+07 0.00000e+00 
3.58994e-03 3.57202e+07  -3.57202e+07 0.00000e+00 
3.59165e-03 3.57878e+07  -3.57878e+07 0.00000e+00 
3.59336e-03 3.58556e+07  -3.58556e+07 0.00000e+00 
3.59507e-03 3.59235e+07  -3.59235e+07 0.00000e+00 
3.59679e-03 3.59914e+07  -3.59914e+07 0.00000e+00 
3.59850e-03 3.60595e+07  -3.60594e+07 0.00000e+00 
3.60021e-03 3.61276e+07  -3.61276e+07 0.00000e+00 
3.60192e-03 3.61958e+07  -3.61958e+07 0.00000e+00 
3.60363e-03 3.62642e+07  -3.62642e+07 0.00000e+00 
3.60534e-03 3.63326e+07  -3.63326e+07 0.00000e+00 
3.60705e-03 3.64011e+07  -3.64011e+07 0.00000e+00 
3.60877e-03 3.64697e+07  -3.64697e+07 0.00000e+00 
3.61048e-03 3.65384e+07  -3.65384e+07 0.00000e+00 
3.61219e-03 3.66073e+07  -3.66073e+07 0.00000e+00 
3.61390e-03 3.66762e+07  -3.66762e+07 0.00000e+00 
3.61561e-03 3.67452e+07  -3.67452e+07 0.00000e+00 
3.61732e-03 3.68143e+07  -3.68143e+07 0.00000e+00 
3.61903e-03 3.68835e+07  -3.68835e+07 0.00000e+00 
3.62074e-03 3.69528e+07  -3.69528e+07 0.00000e+00 
3.62246e-03 3.70222e+07  -3.70222e+07 0.00000e+00 
3.62417e-03 3.70917e+07  -3.70916e+07 0.00000e+00 
3.62588e-03 3.71612e+07  -3.71612e+07 0.00000e+00 
3.62759e-03 3.72309e+07  -3.72309e+07 0.00000e+00 
3.62930e-03 3.73007e+07  -3.73007e+07 0.00000e+00 
3.63101e-03 3.73706e+07  -3.73706e+07 0.00000e+00 
3.63272e-03 3.74406e+07  -3.74406e+07 0.00000e+00 
3.63443e-03 3.75106e+07  -3.75106e+07 0.00000e+00 
3.63615e-03 3.75808e+07  -3.75808e+07 0.00000e+00 
3.63786e-03 3.76511e+07  -3.76511e+07 0.00000e+00 
3.63957e-03 3.77214e+07  -3.77214e+07 0.00000e+00 
